source,created_at,id_str,word
Android,2013-02-23T00:34:09Z,305113282417680384,@billwhiteny
Android,2013-02-23T00:34:09Z,305113282417680384,bill
Android,2013-02-23T00:37:12Z,305114046233968642,@ringalenegotti
Android,2013-02-23T00:58:45Z,305119470857355264,@japotter81
Android,2013-02-23T03:49:13Z,305162369435328512,hope
Android,2013-02-23T03:49:13Z,305162369435328512,oprah
Android,2013-02-23T03:49:13Z,305162369435328512,lance
Android,2013-02-23T03:49:13Z,305162369435328512,armstrong
Android,2013-02-23T03:49:13Z,305162369435328512,million
Android,2013-02-23T03:49:13Z,305162369435328512,dollars
Android,2013-02-23T03:49:13Z,305162369435328512,ridiculous
Android,2013-02-23T03:49:13Z,305162369435328512,interview
Android,2013-02-23T03:49:13Z,305162369435328512,cost
Android,2013-02-23T23:23:40Z,305457930516439040,@farm
Android,2013-02-23T23:23:40Z,305457930516439040,mom
Android,2013-02-23T23:23:40Z,305457930516439040,true
Android,2013-02-23T23:25:52Z,305458482503639040,@beaumontanthony
Android,2013-02-23T23:25:52Z,305458482503639040,sunday
Android,2013-02-23T23:35:57Z,305461021387132929,republicans
Android,2013-02-23T23:35:57Z,305461021387132929,start
Android,2013-02-23T23:35:57Z,305461021387132929,listening
Android,2013-02-23T23:35:57Z,305461021387132929,respecting
Android,2013-02-23T23:35:57Z,305461021387132929,tea
Android,2013-02-23T23:35:57Z,305461021387132929,party
Android,2013-02-24T12:50:07Z,305660882136997888,response
Android,2013-02-24T12:50:07Z,305660882136997888,tea
Android,2013-02-24T12:50:07Z,305660882136997888,party
Android,2013-02-24T12:50:07Z,305660882136997888,statement
Android,2013-02-24T12:50:07Z,305660882136997888,remember
Android,2013-02-24T12:50:07Z,305660882136997888,energized
Android,2013-02-24T12:50:07Z,305660882136997888,romney
Android,2013-02-24T12:50:07Z,305660882136997888,campaign
Android,2013-02-24T12:50:07Z,305660882136997888,power
Android,2013-02-24T12:50:07Z,305660882136997888,time
Android,2013-02-24T13:12:04Z,305666404114382848,movie
Android,2013-02-24T13:12:04Z,305666404114382848,lincoln
Android,2013-02-24T13:12:04Z,305666404114382848,ford's
Android,2013-02-24T13:12:04Z,305666404114382848,theater
Android,2013-02-24T13:12:04Z,305666404114382848,scene
Android,2013-02-24T13:12:04Z,305666404114382848,stage
Android,2013-02-24T13:12:04Z,305666404114382848,unrelated
Android,2013-02-24T13:12:04Z,305666404114382848,theater
Android,2013-02-24T18:36:58Z,305748169638178816,popular
Android,2013-02-24T18:36:58Z,305748169638178816,demand
Android,2013-02-24T18:36:58Z,305748169638178816,tweeting
Android,2013-02-24T18:36:58Z,305748169638178816,tainted
Android,2013-02-24T18:36:58Z,305748169638178816,academy
Android,2013-02-24T18:36:58Z,305748169638178816,awards
Android,2013-02-24T18:36:58Z,305748169638178816,tonight
Android,2013-02-24T20:36:33Z,305778263165378560,goangelo
Android,2013-02-24T20:36:33Z,305778263165378560,rally
Android,2013-02-24T20:36:33Z,305778263165378560,macy's
Android,2013-02-24T20:36:33Z,305778263165378560,drew
Android,2013-02-24T20:36:33Z,305778263165378560,eleven
Android,2013-02-24T20:36:33Z,305778263165378560,people
Android,2013-02-24T20:36:33Z,305778263165378560,twenty
Android,2013-02-24T20:36:33Z,305778263165378560,minutes
Android,2013-02-24T20:36:33Z,305778263165378560,love@
Android,2013-02-24T20:36:33Z,305778263165378560,macy's
Android,2013-02-24T20:52:08Z,305782184780918785,dummy
Android,2013-02-24T20:52:08Z,305782184780918785,goangelo
Android,2013-02-24T20:52:08Z,305782184780918785,letting
Android,2013-02-24T20:52:08Z,305782184780918785,people
Android,2013-02-24T20:52:08Z,305782184780918785,shirts
Android,2013-02-24T20:52:08Z,305782184780918785,ties
Android,2013-02-24T20:52:08Z,305782184780918785,cufflinks
Android,2013-02-24T20:52:08Z,305782184780918785,success
Android,2013-02-24T20:52:08Z,305782184780918785,macy's
Android,2013-02-24T20:52:08Z,305782184780918785,everyone's
Android,2013-02-24T20:52:08Z,305782184780918785,aware
Android,2013-02-24T23:55:11Z,305828251455070208,@wobby
Android,2013-02-24T23:55:11Z,305828251455070208,sobby
Android,2013-02-24T23:55:11Z,305828251455070208,wow
Android,2013-02-24T23:55:11Z,305828251455070208,timmy
Android,2013-02-25T00:09:31Z,305831858149654528,@mkasun
Android,2013-02-25T00:12:46Z,305832673694343170,@alexleiser33
Android,2013-02-25T00:12:46Z,305832673694343170,alex
Android,2013-02-25T01:33:41Z,305853036989906946,oscars
Android,2013-02-25T01:46:06Z,305856164372049920,seth
Android,2013-02-25T01:46:06Z,305856164372049920,oscars
Android,2013-02-25T01:50:53Z,305857365868154883,bit
Android,2013-02-25T01:54:17Z,305858223930478593,tonys
Android,2013-02-25T01:58:42Z,305859333231616001,django
Android,2013-02-25T01:58:42Z,305859333231616001,unchained
Android,2013-02-25T01:58:42Z,305859333231616001,racist
Android,2013-02-25T01:58:42Z,305859333231616001,movie
Android,2013-02-25T01:58:42Z,305859333231616001,sucked
Android,2013-02-25T01:59:55Z,305859638857977857,tacky
Android,2013-02-25T01:59:55Z,305859638857977857,set
Android,2013-02-25T02:33:47Z,305868164808470529,shirley
Android,2013-02-25T02:33:47Z,305868164808470529,job
Android,2013-02-25T02:33:47Z,305868164808470529,singing
Android,2013-02-25T02:33:47Z,305868164808470529,goldfinger
Android,2013-02-25T02:33:47Z,305868164808470529,easy
Android,2013-02-25T02:40:46Z,305869921177464834,lincoln
Android,2013-02-25T02:40:46Z,305869921177464834,sounded
Android,2013-02-25T02:41:53Z,305870201231130624,@scottflakne
Android,2013-02-25T02:41:53Z,305870201231130624,scott
Android,2013-02-25T03:35:19Z,305883648568209409,anne
Android,2013-02-25T03:35:19Z,305883648568209409,hathaway
Android,2013-02-25T03:35:19Z,305883648568209409,winner
Android,2013-02-25T03:42:34Z,305885471077179392,bankrupt
Android,2013-02-25T03:42:34Z,305885471077179392,wear
Android,2013-02-25T03:42:34Z,305885471077179392,wig
Android,2013-02-25T03:42:34Z,305885471077179392,mine
Android,2013-02-25T04:30:45Z,305897597267230720,oscar
Android,2013-02-25T04:30:45Z,305897597267230720,broadcast
Android,2013-02-25T04:30:45Z,305897597267230720,boring
Android,2013-02-25T04:30:45Z,305897597267230720,glamour
Android,2013-02-25T04:30:45Z,305897597267230720,beauty
Android,2013-02-25T04:39:57Z,305899914309795841,jane
Android,2013-02-25T04:39:57Z,305899914309795841,fonda
Android,2013-02-25T04:39:57Z,305899914309795841,michael
Android,2013-02-25T04:39:57Z,305899914309795841,douglas
Android,2013-02-25T05:07:16Z,305906786408480770,night
Android,2013-02-25T11:04:27Z,305996678102667265,fox
Android,2013-02-25T11:04:27Z,305996678102667265,friends
Android,2013-02-25T11:04:27Z,305996678102667265,morning
Android,2013-02-25T11:11:44Z,305998507662254080,@5thmcfly
Android,2013-02-25T11:11:44Z,305998507662254080,april
Android,2013-02-25T11:17:04Z,305999853090119680,@arjuwan
Android,2013-02-25T11:18:46Z,306000280410005505,@fl
